Company,Category,Segment,HQ,Sales_Rs_Cr,Employees,Total_Logistics_Spend_Rs_Cr,Key_Locations,tier0_score,original_tier,website_url,linkedin_url,has_trigger_news,trigger_news_count,total_contacts,dm_contact_count,best_contact,has_stated_priorities,priority_signals,priority_signal_count,has_it_hiring,it_hiring_summary,final_score,final_tier
Bayer CropScience (Seeds),Agriculture & Food,Seeds Planting Material,Mumbai,8000.0,3000.0,81.0,"Hyderabad (TS), Bangalore, Aurangabad, Udaipur",50,E,,https://www.linkedin.com/company/bayer-cropscience-seeds,False,0,0,0,,False,,0,False,,50,C
Kriti Industries,FMCG & Consumer,Edible Oils,Dewas,1200.0,800.0,41.0,"Dewas (MP), Jaipur (RJ)",50,E,https://www.kriti.co.in,https://www.linkedin.com/company/kriti,False,0,0,0,,False,,0,False,,50,C
Everest Industries,Building & Construction,Gypsum Plaster,Delhi,1800.0,1200.0,43.0,"Bhiwadi (RJ), Kolkata, Lakhmapur (MH)",50,E,https://www.everest.com,https://www.linkedin.com/company/everest,False,0,0,0,,False,,0,False,,50,C
Air Liquide Engg,Auto & Engineering,Project Cargo,Delhi,2000.0,1000.0,54.0,Chennai (TN),50,E,,https://www.linkedin.com/company/air-liquide-engg,False,0,0,0,,False,,0,False,,50,C
Shriram Pistons (Shriram Fert),Chemicals & Petrochemicals,Fertilizers,Delhi,3500.0,1000.0,65.0,Kota (RJ),50,E,,https://www.linkedin.com/company/shriram-pistons-shriram-fert,False,0,0,0,,False,,0,False,,50,C
Sleepwell (Sheela),Building & Construction,Furniture Wood,Delhi,2500.0,2500.0,55.0,"Greater Noida, Bhiwadi, Hosur, Kolkata",50,E,,https://www.linkedin.com/company/sleepwell-sheela,False,0,0,0,,False,,0,False,,50,C
Jindal Steel (Wire),Steel & Metals,Steel Wire Products,Delhi,1500.0,800.0,50.0,Raigarh (CG),50,E,https://www.jindalsteelwire.com,https://www.linkedin.com/company/jindal-steel-wire,False,0,0,0,,False,,0,False,,50,C
Bosch India,Auto & Engineering,Auto Components Batteries,Bangalore,18087.0,,0.0,,50,E,https://www.bosch.com,https://www.linkedin.com/company/bosch,False,0,0,0,,False,,0,False,,50,C
Venky's (VH Group),Agriculture & Food,Animal Feed,Pune,8000.0,12000.0,98.0,"Pune (MH), Medchal (TS), Aligarh (UP), Gujarat",50,E,,https://www.linkedin.com/company/venkys-vh-group,False,0,0,0,,False,,0,False,,50,C
Balkrishna (BKT),Auto & Engineering,Tyres,Mumbai,10000.0,,80.0,"Bhuj, Chopanki, Aurangabad, Waluj",50,E,,https://www.linkedin.com/company/balkrishna-bkt,False,0,0,0,,False,,0,False,,50,C
Vedanta (Scrap),Steel & Metals,Metal Scrap,Delhi,2000.0,600.0,51.0,"Jharsuguda (OD), Tuticorin (TN)",50,E,,https://www.linkedin.com/company/vedanta-scrap,False,0,0,0,,False,,0,False,,50,C
Syngenta India (Seeds),Agriculture & Food,Seeds Planting Material,Mumbai,4500.0,1800.0,51.0,"Bangalore (KA), Pune, Karnal",50,E,https://www.syngentaseeds.com,https://www.linkedin.com/company/syngenta-seeds,False,0,0,0,,False,,0,False,,50,C
Flipkart,E-commerce & Retail,Ecommerce Retail,,,,0.0,,25,E,https://www.flipkart.com,https://www.linkedin.com/company/flipkart,False,0,0,0,,True,"digital_transformation,expansion,sustainability",3,False,,49,D
Imports,Energy & Fuel,Coal Fuel,,,,0.0,,25,E,https://www.imports.com,https://www.linkedin.com/company/imports,False,0,0,0,,True,"digital_transformation,cost_optimization",2,False,,46,D
Uflex,Packaging & Paper,Paper Packaging,,,,0.0,,25,E,https://www.uflex.in,https://www.linkedin.com/company/uflex,False,0,0,0,,True,"digital_transformation,expansion",2,False,,46,D
Chemtron Science Labs,Chemicals & Petrochemicals,Industrial Gases,Mumbai,250.0,180.0,11.0,"Maharashtra (Thane, Navi Mumbai)",45,E,,https://www.linkedin.com/company/chemtron-science-labs,False,0,0,0,,False,,0,False,,45,D
GSP Crop Science,Chemicals & Petrochemicals,Agrochemicals,Ahmedabad,700.0,500.0,24.0,"Vapi (GJ), Sarigam (GJ)",45,E,https://www.gspcropscience.com,https://www.linkedin.com/company/gsp-crop-science,False,0,0,0,,False,,0,False,,45,D
Carbon & Chemicals,Chemicals & Petrochemicals,Graphite Carbon,Kochi,400.0,200.0,7.0,Cochin (KL),45,E,https://www.carbonchemicals.com,https://www.linkedin.com/company/carbon-and-chemicals,False,0,0,0,,False,,0,False,,45,D
Fevicol (Pidilite Dealers),Chemicals & Petrochemicals,Adhesives Sealants,Mumbai,3000.0,500.0,35.0,Pan-India,45,E,,https://www.linkedin.com/company/fevicol-pidilite-dealers,False,0,0,0,,False,,0,False,,45,D
Shree Cement (Fuel),Energy & Fuel,Coal Fuel,Kolkata,5500.0,1200.0,36.0,"Rajasthan, UP, Bihar",45,E,,https://www.linkedin.com/company/shree-cement-fuel,False,0,0,0,,False,,0,False,,45,D
AAK India (Aarhus),FMCG & Consumer,Edible Oils,Denmark,1000.0,400.0,36.0,"Mumbai, Mangalore",45,E,,https://www.linkedin.com/company/aak-aarhus,False,0,0,0,,False,,0,False,,45,D
Nagpur Alloys,Steel & Metals,Ferro Alloys,Nagpur,250.0,300.0,10.0,Butibori (MH),45,E,,https://www.linkedin.com/company/nagpur-alloys,False,0,0,0,,False,,0,False,,45,D
FreshToHome,Agriculture & Food,Agri Produce Perishables,Kochi,800.0,2000.0,53.0,"Mumbai, Bangalore, Delhi",45,E,https://www.freshtohome.com,https://www.linkedin.com/company/freshtohome,False,0,0,0,,False,,0,False,,45,D
Kodak (SPPL),FMCG & Consumer,Consumer Durables,Noida,500.0,250.0,17.0,Greater Noida (UP),45,E,,https://www.linkedin.com/company/kodak-sppl,False,0,0,0,,False,,0,False,,45,D
BEML (Rubber Div),Chemicals & Petrochemicals,Rubber Latex,Bangalore,200.0,300.0,10.0,Bangalore (KA),45,E,,https://www.linkedin.com/company/beml-rubber-div,False,0,0,0,,False,,0,False,,45,D
WBPDCL,Building & Construction,Ash Infrastructure,Kolkata,,6000.0,26.0,"Santaldih, Bakreswar, Bandel, Kolaghat",45,E,https://www.wbpdcl.com,https://www.linkedin.com/company/wbpdcl,False,0,0,0,,False,,0,False,,45,D
Momentive (India),Chemicals & Petrochemicals,Adhesives Sealants,,400.0,150.0,9.0,Bangalore,45,E,https://www.momentive.com,https://www.linkedin.com/company/momentive,False,0,0,0,,False,,0,False,,45,D
Raw Pressery,FMCG & Consumer,Beverages,Mumbai,150.0,250.0,9.0,Mumbai,45,E,https://www.rawpressery.com,https://www.linkedin.com/company/raw-pressery,False,0,0,0,,False,,0,False,,45,D
Willowood Chemicals,Chemicals & Petrochemicals,Agrochemicals,Mumbai,700.0,500.0,24.0,"Vapi (GJ), Dahej (GJ)",45,E,,https://www.linkedin.com/company/willowood-chemicals,False,0,0,0,,False,,0,False,,45,D
Flipkart (MarQ),FMCG & Consumer,Consumer Durables,Bangalore,1200.0,500.0,24.0,Contract manufacturing,45,E,,https://www.linkedin.com/company/flipkart-marq,False,0,0,0,,False,,0,False,,45,D
Schunk India,Chemicals & Petrochemicals,Graphite Carbon,,600.0,200.0,10.0,Pune (MH),45,E,https://www.schunk.com,https://www.linkedin.com/company/schunk,False,0,0,0,,False,,0,False,,45,D
Goel Gas,Chemicals & Petrochemicals,Industrial Gases,Ghaziabad,180.0,300.0,10.0,North India,45,E,,https://www.linkedin.com/company/goel-gas,False,0,0,0,,False,,0,False,,45,D
Mantra Organic,Agriculture & Food,Agri Produce Perishables,Hyderabad,400.0,600.0,25.0,"Hyderabad (TS), Bangalore, Delhi",45,E,,https://www.linkedin.com/company/mantra-organic,False,0,0,0,,False,,0,False,,45,D
Revolt Motors,Auto & Engineering,Two Wheelers Tractors,Gurugram,300.0,200.0,9.0,Manesar (HR),45,E,https://www.revoltmotors.com,https://www.linkedin.com/company/revolt-motors,False,0,0,0,,False,,0,False,,45,D
Jindal Stainless (Ferro),Steel & Metals,Ferro Alloys,Delhi,800.0,500.0,25.0,Jajpur (OD),45,E,,https://www.linkedin.com/company/jindal-stainless-ferro,False,0,0,0,,False,,0,False,,45,D
CP India (Charoen Pokphand),Agriculture & Food,Animal Feed,Bangkok,2000.0,1200.0,33.0,"Hyderabad, Coimbatore",45,E,,https://www.linkedin.com/company/cp-charoen-pokphand,False,0,0,0,,False,,0,False,,45,D
Aries Agro,Chemicals & Petrochemicals,Fertilizers,Mumbai,600.0,400.0,21.0,"Daman, Silvassa",45,E,https://www.ariesagro.com,https://www.linkedin.com/company/aries-agro,False,0,0,0,,False,,0,False,,45,D
Yara India,Chemicals & Petrochemicals,Fertilizers,Gurugram,5000.0,300.0,60.0,Import/,45,E,https://www.yara.com,https://www.linkedin.com/company/yara,False,0,0,0,,False,,0,False,,45,D
Indian Wire Products,Steel & Metals,Steel Wire Products,Salem,180.0,220.0,9.0,Salem (TN),45,E,,https://www.linkedin.com/company/indian-wire-products,False,0,0,0,,False,,0,False,,45,D
Textile Processors,Chemicals & Petrochemicals,Acids Solvents,,0.0,0.0,58.0,"Surat, Tirupur, Ludhiana",45,E,,https://www.linkedin.com/company/textile-processors,False,0,0,0,,False,,0,False,,45,D
Mahindra Agri (Saboro),Agriculture & Food,Agri Produce Perishables,Mumbai,400.0,600.0,25.0,"Nashik (MH), Hyderabad, Bangalore",45,E,,https://www.linkedin.com/company/mahindra-agri-saboro,False,0,0,0,,False,,0,False,,45,D
Spencer's Retail,E-commerce & Retail,Ecommerce Retail,Kolkata,3000.0,8000.0,5.0,East + North,45,E,,https://www.linkedin.com/company/spencers-retail,False,0,0,0,,False,,0,False,,45,D
Laticrete India,Chemicals & Petrochemicals,Adhesives Sealants,,400.0,200.0,9.0,Chennai,45,E,https://www.laticrete.com,https://www.linkedin.com/company/laticrete,False,0,0,0,,False,,0,False,,45,D
CESC,Energy & Fuel,Coal Fuel,Kolkata,12000.0,4000.0,56.0,"Budge Budge (WB), Haldia",45,E,https://www.cesc.com,https://www.linkedin.com/company/cesc,False,0,0,0,,False,,0,False,,45,D
GAIL Gases,Chemicals & Petrochemicals,Industrial Gases,Delhi,350.0,200.0,11.0,"Gujarat, Maharashtra",45,E,,https://www.linkedin.com/company/gail-gases,False,0,0,0,,False,,0,False,,45,D
HMT Tractors,Auto & Engineering,Two Wheelers Tractors,Pinjore,200.0,400.0,7.0,Pinjore (HR),45,E,https://www.hmttractors.co.in,https://www.linkedin.com/company/hmt-tractors,False,0,0,0,,False,,0,False,,45,D
Tagros Chemicals,Chemicals & Petrochemicals,Agrochemicals,Chennai,600.0,400.0,22.0,Dahej (GJ),45,E,,https://www.linkedin.com/company/tagros-chemicals,False,0,0,0,,False,,0,False,,45,D
Japfa Comfeed,Agriculture & Food,Animal Feed,Bangalore,1500.0,1000.0,29.0,"Bangalore (KA), Hyderabad, Hajipur",45,E,https://www.japfacomfeed.com,https://www.linkedin.com/company/japfa-comfeed,False,0,0,0,,False,,0,False,,45,D
Samarth Oils,FMCG & Consumer,Edible Oils,Ahmedabad,600.0,400.0,23.0,"Ahmedabad (GJ), Mumbai",45,E,,https://www.linkedin.com/company/samarth-oils,False,0,0,0,,False,,0,False,,45,D
Gustav Wolf (India),Steel & Metals,Steel Wire Products,,600.0,350.0,23.0,Nashik (MH),45,E,https://www.gustavwolf.com,https://www.linkedin.com/company/gustav-wolf,False,0,0,0,,False,,0,False,,45,D
NALCO (Scrap),Steel & Metals,Metal Scrap,Bhubaneswar,800.0,300.0,23.0,Angul (OD),45,E,,https://www.linkedin.com/company/nalco-scrap,False,0,0,0,,False,,0,False,,45,D
Captain Tractors,Auto & Engineering,Two Wheelers Tractors,Rajkot,400.0,500.0,10.0,Rajkot (GJ),45,E,https://www.captaintractors.com,https://www.linkedin.com/company/captain-tractors,False,0,0,0,,False,,0,False,,45,D
ITC Dairy,FMCG & Consumer,Dairy Products,Kolkata,500.0,200.0,8.0,Munger (BH),45,E,https://www.itcdairy.in,https://www.linkedin.com/company/itc-dairy,False,0,0,0,,False,,0,False,,45,D
Bhagyanagar Sponge,Steel & Metals,Sponge Pig Iron,Hyderabad,350.0,300.0,11.0,Srikakulam (AP),45,E,,https://www.linkedin.com/company/bhagyanagar-sponge,False,0,0,0,,False,,0,False,,45,D
Triumph India,Auto & Engineering,Two Wheelers Tractors,Gurugram,400.0,200.0,10.0,Manesar (HR),45,E,https://www.triumph.com,https://www.linkedin.com/company/triumph,False,0,0,0,,False,,0,False,,45,D
Orion Engineered Carbons,Chemicals & Petrochemicals,Graphite Carbon,,1500.0,400.0,23.0,Mundra (GJ),45,E,,https://www.linkedin.com/company/orion-engineered-carbons,False,0,0,0,,False,,0,False,,45,D
Sansui (AWS),FMCG & Consumer,Consumer Durables,Noida,600.0,300.0,21.0,Greater Noida (UP),45,E,,https://www.linkedin.com/company/sansui-aws,False,0,0,0,,False,,0,False,,45,D
Sarda Energy (Ferro),Steel & Metals,Ferro Alloys,Raipur,400.0,400.0,14.0,Raipur (CG),45,E,,https://www.linkedin.com/company/sarda-energy-ferro,False,0,0,0,,False,,0,False,,45,D
Red Bull India,FMCG & Consumer,Beverages,Mumbai,1200.0,300.0,24.0,Imported,45,E,https://www.redbull.com,https://www.linkedin.com/company/red-bull,False,0,0,0,,False,,0,False,,45,D
PSL Ltd (O&G),Energy & Fuel,Oil Gas Services,Ahmedabad,3500.0,1500.0,73.0,"Kandla, Vizag, Chennai",45,E,https://www.pslog.com,https://www.linkedin.com/company/psl-oandg,False,0,0,0,,False,,0,False,,45,D
Mahyco,Agriculture & Food,Seeds Planting Material,Jalna,2000.0,1000.0,26.0,"Jalna (MH), Aurangabad, Bangalore",45,E,https://www.mahyco.com,https://www.linkedin.com/company/mahyco,False,0,0,0,,False,,0,False,,45,D
Amara Raja Oxygen,Chemicals & Petrochemicals,Industrial Gases,Tirupati,150.0,150.0,7.0,Andhra Pradesh (Tirupati),45,E,,https://www.linkedin.com/company/amara-raja-oxygen,False,0,0,0,,False,,0,False,,45,D
Grover Zampa,FMCG & Consumer,Beverages,Bangalore,180.0,250.0,7.0,"Nandi Hills (KA), Nashik (MH)",45,E,https://www.groverzampa.com,https://www.linkedin.com/company/grover-zampa,False,0,0,0,,False,,0,False,,45,D
PSPCL,Building & Construction,Ash Infrastructure,Patiala,,5000.0,21.0,"Ropar, Bathinda, Lehra Mohabbat",45,E,https://www.pspcl.com,https://www.linkedin.com/company/pspcl,False,0,0,0,,False,,0,False,,45,D
Escorts Kubota (Rail),Steel & Metals,Steel Railways,Faridabad,400.0,500.0,15.0,Faridabad (HR),45,E,,https://www.linkedin.com/company/escorts-kubota-rail,False,0,0,0,,False,,0,False,,45,D
Sunward India,Auto & Engineering,Construction Mining Equipment,Pune,180.0,120.0,0.0,,45,E,https://www.sunward.com,https://www.linkedin.com/company/sunward,False,0,0,0,,False,,0,False,,45,D
BGIL (BOC),Chemicals & Petrochemicals,Industrial Gases,Kolkata,500.0,450.0,22.0,East/North India,45,E,,https://www.linkedin.com/company/bgil-boc,False,0,0,0,,False,,0,False,,45,D
Precision Rubber,Chemicals & Petrochemicals,Rubber Latex,Pune,350.0,500.0,14.0,"Pune (MH), Aurangabad",45,E,https://www.precisionrubber.com,https://www.linkedin.com/company/precision-rubber,False,0,0,0,,False,,0,False,,45,D
RINL (Scrap),Steel & Metals,Metal Scrap,Vizag,1200.0,400.0,34.0,Visakhapatnam (AP),45,E,,https://www.linkedin.com/company/rinl-scrap,False,0,0,0,,False,,0,False,,45,D
Carbone Lorraine,Chemicals & Petrochemicals,Graphite Carbon,,400.0,150.0,7.0,Mumbai,45,E,https://www.carbonelorraine.com,https://www.linkedin.com/company/carbone-lorraine,False,0,0,0,,False,,0,False,,45,D
MRF Paints,Chemicals & Petrochemicals,Paints Coatings,Chennai,150.0,100.0,7.0,Chennai (TN),45,E,https://www.mrfpaints.com,https://www.linkedin.com/company/mrf-paints,False,0,0,0,,False,,0,False,,45,D
Triton Valves (Carbon),Chemicals & Petrochemicals,Graphite Carbon,Mysore,400.0,200.0,7.0,Mysore (KA),45,E,,https://www.linkedin.com/company/triton-valves-carbon,False,0,0,0,,False,,0,False,,45,D
Baskin Robbins (India),FMCG & Consumer,Dairy Products,Mumbai,800.0,400.0,10.0,"Pune (MH), Manesar (HR)",45,E,https://www.baskinrobbins.com,https://www.linkedin.com/company/baskin-robbins,False,0,0,0,,False,,0,False,,45,D
E-Parisaraa,Steel & Metals,Metal Scrap,Bangalore,300.0,250.0,10.0,Bangalore (KA),45,E,,https://www.linkedin.com/company/e-parisaraa,False,0,0,0,,False,,0,False,,45,D
John Deere Construction (India),Auto & Engineering,Construction Mining Equipment,Pune,500.0,350.0,0.0,,45,E,,https://www.linkedin.com/company/john-deere-construction,False,0,0,0,,False,,0,False,,45,D
Rajashree Polyfil,Mining & Minerals,Industrial Minerals,Bhilwara,200.0,300.0,10.0,"Bhilwara (RJ), Silvassa",45,E,,https://www.linkedin.com/company/rajashree-polyfil,False,0,0,0,,False,,0,False,,45,D
Zoomlion India,Auto & Engineering,Construction Mining Equipment,Greater Noida,350.0,250.0,0.0,,45,E,https://www.zoomlion.in,https://www.linkedin.com/company/zoomlion,False,0,0,0,,False,,0,False,,45,D
Vedanta (Pig Iron),Steel & Metals,Sponge Pig Iron,Delhi,800.0,500.0,23.0,Jharsuguda (OD),45,E,,https://www.linkedin.com/company/vedanta-pig-iron,False,0,0,0,,False,,0,False,,45,D
Force Motors (Tractors),Auto & Engineering,Two Wheelers Tractors,Pune,500.0,400.0,10.0,Pithampur (MP),45,E,,https://www.linkedin.com/company/force-motors-tractors,False,0,0,0,,False,,0,False,,45,D
Viraj Profiles (Ferro),Steel & Metals,Ferro Alloys,Mumbai,250.0,150.0,10.0,Tarapur (MH),45,E,,https://www.linkedin.com/company/viraj-profiles-ferro,False,0,0,0,,False,,0,False,,45,D
Fiori India,Auto & Engineering,Construction Mining Equipment,Chennai,400.0,300.0,0.0,,45,E,https://www.fiori.com,https://www.linkedin.com/company/fiori,False,0,0,0,,False,,0,False,,45,D
Hindalco Rubber,Chemicals & Petrochemicals,Rubber Latex,Mumbai,250.0,400.0,11.0,Renukoot (UP),45,E,,https://www.linkedin.com/company/hindalco-rubber,False,0,0,0,,False,,0,False,,45,D
Indo Farm,Auto & Engineering,Two Wheelers Tractors,Baddi,250.0,350.0,7.0,Baddi (HP),45,E,https://www.indofarm.in,https://www.linkedin.com/company/indo-farm,False,0,0,0,,False,,0,False,,45,D
Hershey India,FMCG & Consumer,Beverages,Mumbai,250.0,300.0,10.0,Baddi (HP),45,E,https://www.hershey.com,https://www.linkedin.com/company/hershey,False,0,0,0,,False,,0,False,,45,D
Gulf Oil Lubricants,Energy & Fuel,Lubricants,Mumbai,3500.0,800.0,66.0,"Silvassa, Chennai, Kolkata",45,E,,https://www.linkedin.com/company/gulf-oil-lubricants,False,0,0,0,,False,,0,False,,45,D
Isgec (Oil Mills),FMCG & Consumer,Edible Oils,Noida,500.0,400.0,21.0,"Yamunanagar (HR), Noida",45,E,,https://www.linkedin.com/company/isgec-oil-mills,False,0,0,0,,False,,0,False,,45,D
Meesho,E-commerce & Retail,Ecommerce Retail,Bangalore,20000.0,2500.0,15.0,All metros,45,E,https://www.meesho.com,https://www.linkedin.com/company/meesho,False,0,0,0,,False,,0,False,,45,D
Hindustan Zinc (Acid),Chemicals & Petrochemicals,Acids Solvents,Udaipur,1500.0,500.0,21.0,"Udaipur (RJ), Vizag",45,E,,https://www.linkedin.com/company/hindustan-zinc-acid,False,0,0,0,,False,,0,False,,45,D
Sandvik India (Tubes),Steel & Metals,Steel Pipes Tubes,,1500.0,500.0,20.0,Pune (MH),45,E,,https://www.linkedin.com/company/sandvik-tubes,False,0,0,0,,False,,0,False,,45,D
Dhanlaxmi Steel,Steel & Metals,Steel Structural,Raipur,1000.0,400.0,10.0,Bhilai (CG),45,E,https://www.dhanlaxmisteel.com,https://www.linkedin.com/company/dhanlaxmi-steel,False,0,0,0,,False,,0,False,,45,D
BASF India (Adhesives),Chemicals & Petrochemicals,Adhesives Sealants,Mumbai,600.0,300.0,12.0,Thane (MH),45,E,,https://www.linkedin.com/company/basf-adhesives,False,0,0,0,,False,,0,False,,45,D
Vallourec India,Steel & Metals,Steel Pipes Tubes,,1500.0,400.0,23.0,Pune (MH),45,E,https://www.vallourec.com,https://www.linkedin.com/company/vallourec,False,0,0,0,,False,,0,False,,45,D
Nava Bharat (Sponge),Steel & Metals,Sponge Pig Iron,Hyderabad,600.0,500.0,20.0,Paloncha (TS),45,E,,https://www.linkedin.com/company/nava-bharat-sponge,False,0,0,0,,False,,0,False,,45,D
Camson Bio,Chemicals & Petrochemicals,Fertilizers,Bangalore,300.0,400.0,11.0,Bangalore (KA),45,E,,https://www.linkedin.com/company/camson-bio,False,0,0,0,,False,,0,False,,45,D
Birla Tyres,Auto & Engineering,Tyres,Kolkata,2000.0,,22.0,Laksar (UK),45,E,https://www.birlatyres.com,https://www.linkedin.com/company/birla-tyres,False,0,0,0,,False,,0,False,,45,D
Pankaj Steel,Steel & Metals,Steel Structural,Raipur,1200.0,500.0,11.0,Raipur (CG),45,E,https://www.pankajsteel.com,https://www.linkedin.com/company/pankaj-steel,False,0,0,0,,False,,0,False,,45,D
Mapei India,Chemicals & Petrochemicals,Adhesives Sealants,,700.0,350.0,15.0,"Bangalore, Mumbai",45,E,https://www.mapei.com,https://www.linkedin.com/company/mapei,False,0,0,0,,False,,0,False,,45,D
India Kawasaki,Auto & Engineering,Two Wheelers Tractors,Pune,600.0,300.0,14.0,Chakan (MH),45,E,,https://www.linkedin.com/company/india-kawasaki,False,0,0,0,,False,,0,False,,45,D
JSPL (Captive Coal),Energy & Fuel,Coal Fuel,Delhi,12000.0,3000.0,68.0,"Angul (OD), Raigarh (CG)",45,E,,https://www.linkedin.com/company/jspl-captive-coal,False,0,0,0,,False,,0,False,,45,D
Avanti Feeds,Agriculture & Food,Animal Feed,Hyderabad,5000.0,2000.0,66.0,"Kovvur (AP), Chennai, Puri (OD)",45,E,https://www.avantifeeds.com,https://www.linkedin.com/company/avanti-feeds,False,0,0,0,,False,,0,False,,45,D
Sterling Gas,Chemicals & Petrochemicals,Industrial Gases,Mumbai,250.0,200.0,11.0,"Maharashtra, Gujarat",45,E,https://www.sterlinggas.com,https://www.linkedin.com/company/sterling-gas,False,0,0,0,,False,,0,False,,45,D
RenewSys,Energy & Fuel,Solar Renewable,Hyderabad,2500.0,1500.0,79.0,"Bengaluru (KA), Hyderabad (TS)",45,E,https://www.renewsys.in,https://www.linkedin.com/company/renewsys,False,0,0,0,,False,,0,False,,45,D
Nuvoco Vistas,Building & Construction,Cement Building Materials,Kolkata,,,0.0,,25,E,https://www.nuvocovistas.com,https://www.linkedin.com/company/nuvoco-vistas,True,2,0,0,,False,,0,False,,45,D
Vardhman Industries,Steel & Metals,Sponge Pig Iron,Raipur,350.0,300.0,11.0,Raipur (CG),45,E,https://www.vardhman.com,https://www.linkedin.com/company/vardhman,False,0,0,0,,False,,0,False,,45,D
Akay Impex (Acetylene),Chemicals & Petrochemicals,Industrial Gases,Mumbai,200.0,200.0,10.0,"Maharashtra, Gujarat",45,E,,https://www.linkedin.com/company/akay-impex-acetylene,False,0,0,0,,False,,0,False,,45,D
